위사_소재명_enc,경사_성상_비율 #3_std,제직_중량_생지_std,전처리_CH3COOH_std,Dorosperse Yellow KKL_std,Dorosperse Red KKL_std,Dorosperse Blue KKL_std,Dianix Yellow AM-2R_std,Dianix Red AM-SLR_std,Dianix Blue AM-2G_std,Synolon Yellow AK_std,Synolon Red AK_std,Synolon Blue AK_std,Dorosperse B/K KKL_std,Dianix Black AM-SLR_std,Synolon Black AK-NB_std,Dorosperse Dark Grey KKL_std,Dianix Grey AM-SLR_std,Synolon Dark Grey AK_std,Dianix Yellow Brown AM-R_std,Dorosperse Brown K-3LR_std,Synofast 28_std,배합_Sunsolt RM-340S_std,배합_빙초산_std,배합_UVK-200_std,배합_Fadex® TS liq_std,배합_UVK-400 H/C_std,배합_Sera Fast P-UVC_std,Lab 염색 상승속도 #1_std,Lab 염색 상승속도 #2_std,Lab 염색 상승속도 #3_std,Lab 염색 상승온도 #3_std,Lab 염색 상승온도 #3 유지시간_std,Lab 염색 하강속도 #1_std,후처리_NaOH_std,후처리_Sera Con M-FAS_std,Dorosperse Yellow KKL_prop_std,Dorosperse Red KKL_prop_std,Dorosperse Blue KKL_prop_std,Dianix Yellow AM-2R_prop_std,Dianix Red AM-SLR_prop_std,Dianix Blue AM-2G_prop_std,Synolon Yellow AK_prop_std,Synolon Red AK_prop_std,Synolon Blue AK_prop_std,Dorosperse B/K KKL_prop_std,Dianix Black AM-SLR_prop_std,Synolon Black AK-NB_prop_std,Dorosperse Dark Grey KKL_prop_std,Dianix Grey AM-SLR_prop_std,Synolon Dark Grey AK_prop_std,Dianix Yellow Brown AM-R_prop_std,Dorosperse Brown K-3LR_prop_std,Synofast 28_prop_std,색상_L*,색상_a*,색상_b*
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.458333333,135,80,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,39.5,0.325,-0.515
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.666666667,140,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.535,0.015,-1.24
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,1.5,0.5,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,39.44,0.31,-0.435
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,1.5,1.5,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,39.485,0.375,-0.535
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,2,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,39.655,0.435,-0.985
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,3,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,40.14,0.36,-0.985
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,4,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,39.145,0.495,-0.885
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,25.9725,0.375,-0.8025
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,2,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,29.8075,0.3425,-1.205
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,4,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,29.26,0.29,-1.15
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,0.5,0.5,0.5,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.53,0.065,-1.265
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,0.5,0.5,1.5,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.505,0.05,-1.37
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,0.5,1.5,0.5,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.45,0.07,-1.24
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,0.5,1.5,1.5,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.525,0.1,-1.34
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.5,0.5,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.565,0.05,-1.345
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.5,1.5,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.365,0.055,-1.285
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,0.833333333,120,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,79.89,-0.13,0.96
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,0.833333333,120,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,79.7,-0.15,1.19
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.25,130,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,39.5,0.575,-0.57
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.458333333,135,10,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.04,-0.25,-1.42
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.458333333,135,20,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.015,-0.08,-1.37
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.458333333,135,40,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.085,0.06,-1.335
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.458333333,135,50,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.11,0.105,-1.295
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,21.745,0.155,-1.0825
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.458333333,135,70,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.12,0.095,-1.27
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.458333333,135,80,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.11,0.085,-1.285
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.666666667,140,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.51,0.195,-1.245
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,1.5,0.5,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.64,0.04,-1.345
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,1.5,1.5,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.555,0.07,-1.325
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,2,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.4025,0.17,-1.3625
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,3,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.77,0.135,-1.345
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,4,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,24.595,0.16,-1.305
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,2.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,41.72,-0.21,-0.815
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,3.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,41.26,-0.205,-0.92
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,4.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,41.15,-0.27,-0.63
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,32.01,-0.0675,-1.0575
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,2.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,32.105,-0.17,-1.1725
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,4.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,31.345,-0.175,-0.955
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,22.9025,-0.015,-1.1725
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,2.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,22.7475,-0.045,-1.285
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,3.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,22.945,-0.06,-1.355
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,4.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,22.835,-0.085,-1.29
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,19.3125,0.0375,-1.255
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,2.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,19.0025,0.015,-1.3525
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,3.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,19.13,0.1,-1.375
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,4.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,18.95,-0.005,-1.22
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,33.3325,-1.6225,-3.4975
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,2,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,34.6175,-1.7425,-3.64
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,25.1775,-1.34,-3.36
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,3,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,25.23,-1.125,-3.57
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,4,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,25.075,-1.355,-3.19
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,18.8875,-0.4725,-2.3375
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,2,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,18.81,-0.4175,-2.3525
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,3,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,18.73,-0.445,-2.355
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,16.895,-0.0225,-1.7375
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,2,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,16.8475,-0.0175,-1.675
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,3,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,16.75,-0.01,-1.665
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,4,1.5,0.75,1.458333333,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,16.95,-0.07,-1.705
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,0.5,0.5,0.5,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,74.565,0.21,2.565
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,0.5,1.5,0.5,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,74.25,-0.115,3.865
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.5,0.5,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,74.425,-0.055,4.01
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.5,1.5,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,74.33,0.05,3.785
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,0.833333333,120,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,74.155,0.1,1.665
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,0.75,1.666666667,140,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,21.925,-0.07,-4.91
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,1.5,0.5,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,73.835,0.055,2.63
88,81,242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0.0,0,0,1.5,1.5,1.5,135,60,1.97222,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,74.475,0.255,2.315
