Column,Value,Count
색상_L*,78.08,1
색상_L*,77.995,1
색상_L*,78.015,1
색상_L*,48.28166667,1
색상_L*,78.16,1
색상_L*,78.11,1
색상_L*,78.285,1
색상_L*,78.15,1
색상_L*,80.725,1
색상_L*,78.295,1
색상_L*,78.055,1
색상_L*,77.98,1
색상_L*,78.425,1
색상_L*,81.66,1
색상_L*,81.49,1
색상_L*,81.525,1
색상_L*,81.52,1
색상_L*,81.6,1
색상_L*,79.645,1
색상_L*,79.3,1
색상_L*,79.22,1
색상_L*,79.225,1
색상_L*,21.335,1
색상_L*,21.395,1
색상_L*,21.4,1
색상_L*,21.31,1
색상_L*,44.105,1
색상_L*,21.56,1
색상_L*,21.51,1
색상_L*,21.7175,1
색상_L*,21.625,1
색상_L*,21.535,1
색상_L*,41.125,1
색상_L*,41.265,1
색상_L*,41.59,1
색상_L*,79.015,1
색상_L*,78.975,1
색상_L*,79.23,1
색상_L*,79.165,1
색상_L*,78.905,1
색상_L*,49.54333333,1
색상_L*,81.61,1
색상_L*,80.405,1
색상_L*,77.8465,1
색상_L*,83.28,1
색상_L*,84.62,1
색상_L*,84.63,1
색상_L*,84.425,1
색상_L*,84.515,1
색상_L*,65.61666667,1
색상_L*,83.355,1
색상_L*,83.545,1
색상_L*,83.41,1
색상_L*,83.45,1
색상_L*,83.405,1
색상_L*,80.565,1
색상_L*,84.49,1
색상_L*,84.55,1
색상_L*,73.789,1
색상_L*,73.5515,1
색상_L*,73.595,1
색상_L*,77.493,1
색상_L*,77.3755,1
색상_L*,77.284,1
색상_L*,78.1315,1
색상_L*,74.1865,1
색상_L*,74.174,1
색상_L*,74.4215,1
색상_L*,81.05,1
색상_L*,80.465,1
색상_L*,80.745,1
색상_L*,80.6,1
색상_L*,80.825,1
색상_L*,81.695,1
색상_L*,81.47,1
색상_L*,81.085,1
색상_L*,80.92,1
색상_L*,81.035,1
색상_L*,81.07,1
색상_L*,80.85,1
색상_L*,54.86166667,1
색상_L*,82.165,1
색상_L*,81.65,1
색상_L*,81.985,1
색상_L*,81.79,1
색상_L*,81.915,1
색상_L*,81.805,1
색상_L*,80.7,1
색상_L*,35.38,1
색상_L*,35.535,1
색상_L*,39.945,1
색상_L*,79.77,1
색상_L*,32.3525,1
색상_L*,32.19,1
색상_L*,23.4675,1
색상_L*,23.3975,1
색상_L*,23.225,1
색상_L*,23.055,1
색상_L*,19.5575,1
색상_L*,19.5,1
색상_L*,19.285,1
색상_L*,79.61,1
색상_L*,42.16,1
색상_L*,79.81,1
색상_L*,79.825,1
색상_L*,79.53,1
색상_L*,79.68,1
색상_L*,39.87,1
색상_L*,79.43,1
색상_L*,79.355,1
색상_L*,44.4725,1
색상_L*,49.34,1
색상_L*,32.2725,1
색상_L*,42.565,1
색상_L*,35.65,1
색상_L*,51.23,1
색상_L*,50.935,1
색상_L*,61.61,1
색상_L*,61.735,1
색상_L*,61.545,1
색상_L*,54.98,1
색상_L*,55.005,1
색상_L*,55.265,1
색상_L*,54.89,1
색상_L*,50.805,1
색상_L*,50.94,1
색상_L*,41.9075,1
색상_L*,86.515,1
색상_L*,50.885,1
색상_L*,50.87,1
색상_L*,50.9275,1
색상_L*,51.4,1
색상_L*,50.97,1
색상_L*,51.09,1
색상_L*,51.07,1
색상_L*,50.955,1
색상_L*,49.88,1
색상_L*,48.6,1
색상_L*,39.24,1
색상_L*,24.77,1
색상_L*,24.04,1
색상_L*,24.015,1
색상_L*,24.085,1
색상_L*,21.745,1
색상_L*,24.12,1
색상_L*,24.51,1
색상_L*,24.64,1
색상_L*,24.555,1
색상_L*,24.4025,1
색상_L*,24.595,1
색상_L*,39.195,1
색상_L*,41.72,1
색상_L*,41.26,1
색상_L*,41.15,1
색상_L*,32.01,1
색상_L*,32.105,1
색상_L*,31.345,1
색상_L*,22.9025,1
색상_L*,22.7475,1
색상_L*,22.945,1
색상_L*,79.7,1
색상_L*,24.365,1
색상_L*,24.565,1
색상_L*,24.525,1
색상_L*,39.365,1
색상_L*,39.215,1
색상_L*,39.26,1
색상_L*,79.64,1
색상_L*,39.09,1
색상_L*,39.32,1
색상_L*,39.54,1
색상_L*,35.0675,1
색상_L*,39.575,1
색상_L*,24.535,1
색상_L*,39.44,1
색상_L*,39.485,1
색상_L*,39.655,1
색상_L*,25.9725,1
색상_L*,29.8075,1
색상_L*,29.26,1
색상_L*,24.53,1
색상_L*,24.505,1
색상_L*,24.45,1
색상_L*,61.77,1
색상_L*,61.795,1
색상_L*,61.5975,1
색상_L*,70.23,1
색상_L*,23.42,1
색상_L*,43.725,1
색상_L*,73.95,1
색상_L*,36.64,1
색상_L*,51.665,1
색상_L*,71.87,1
색상_L*,31.225,1
색상_L*,48.235,1
색상_L*,70.43,1
색상_L*,70.355,1
색상_L*,69.335,1
색상_L*,70.565,1
색상_L*,70.61,1
색상_L*,70.66,1
색상_L*,88.41,1
색상_L*,74.515,1
색상_L*,74.615,1
색상_L*,72.975,1
색상_L*,71.77,1
색상_L*,71.51,1
색상_L*,25.4,1
색상_L*,71.57,1
색상_L*,74.92,1
색상_L*,76.725,1
색상_L*,64.255,1
색상_L*,38.145,1
색상_L*,36.815,1
색상_L*,51.13,1
색상_L*,78.53,1
색상_L*,49.495,1
색상_L*,59.99,1
색상_L*,49.42,1
색상_L*,46.515,1
색상_L*,30.355,1
색상_L*,57.85,1
색상_L*,28.63,1
색상_L*,76.695,1
색상_L*,43.06,1
색상_L*,55.71,1
색상_L*,75.365,1
색상_L*,75.185,1
색상_L*,75.115,1
색상_L*,74.86,1
색상_L*,70.035,1
색상_L*,69.315,1
색상_L*,61.88,1
색상_L*,67.69,1
색상_L*,53.56,1
색상_L*,52.73,1
색상_L*,86.395,1
색상_L*,86.505,1
색상_L*,86.585,1
색상_L*,86.525,1
색상_L*,86.59,1
색상_L*,86.47,1
색상_L*,86.455,1
색상_L*,67.7425,1
색상_L*,69.78,1
색상_L*,67.75,1
색상_L*,67.825,1
색상_L*,61.705,1
색상_L*,61.675,1
색상_L*,61.535,1
색상_L*,86.385,1
색상_L*,61.835,1
색상_L*,61.765,1
색상_L*,61.83,1
색상_L*,53.2975,1
색상_L*,53.5425,1
색상_L*,54.24,1
색상_L*,54.86,1
색상_L*,70.495,1
색상_L*,70.695,1
색상_L*,53.9225,1
색상_L*,55.2825,1
색상_L*,54.0875,1
색상_L*,54.5725,1
색상_L*,53.245,1
색상_L*,54.53,1
색상_L*,54.235,1
색상_L*,56.1975,1
색상_L*,54.515,1
색상_L*,53.645,1
색상_L*,53.4675,1
색상_L*,53.3875,1
색상_L*,55.275,1
색상_L*,54.285,1
색상_L*,53.3125,1
색상_L*,53.825,1
색상_L*,55.21,1
색상_L*,22.835,1
색상_L*,19.3125,1
색상_L*,19.0025,1
색상_L*,23.83,1
색상_L*,35.705,1
색상_L*,35.605,1
색상_L*,76.06,1
색상_L*,35.445,1
색상_L*,35.515,1
색상_L*,35.405,1
색상_L*,35.49,1
색상_L*,36.0625,1
색상_L*,35.5,1
색상_L*,35.645,1
색상_L*,35.555,1
색상_L*,35.82,1
색상_L*,35.7625,1
색상_L*,36.145,1
색상_L*,27.8075,1
색상_L*,27.755,1
색상_L*,27.905,1
색상_L*,27.975,1
색상_L*,23.885,1
색상_L*,23.705,1
색상_L*,35.71,1
색상_L*,35.59,1
색상_L*,45.115,1
색상_L*,44.795,1
색상_L*,42.36,1
색상_L*,80.9775,1
색상_L*,81.5175,1
색상_L*,80.69,1
색상_L*,80.905,1
색상_L*,77.86,1
색상_L*,78.2,1
색상_L*,78.215,1
색상_L*,78.605,1
색상_L*,75.2225,1
색상_L*,74.69,1
색상_L*,72.6,1
색상_L*,73.415,1
색상_L*,75.92,1
색상_L*,76.12,1
색상_L*,76.2,1
색상_L*,75.835,1
색상_L*,75.535,1
색상_L*,44.65,1
색상_L*,76.305,1
색상_L*,24.02,1
색상_L*,41.3825,1
색상_L*,40.615,1
색상_L*,40.495,1
색상_L*,40.55,1
색상_L*,40.585,1
색상_L*,40.605,1
색상_L*,40.42,1
색상_L*,41.345,1
색상_L*,40.72,1
색상_L*,40.535,1
색상_L*,40.4675,1
색상_L*,40.51,1
색상_L*,23.655,1
색상_L*,36.475,1
색상_L*,40.395,1
색상_L*,40.57,1
색상_L*,40.5675,1
색상_L*,40.73,1
색상_L*,40.59,1
색상_L*,35.6625,1
색상_L*,35.475,1
색상_L*,35.76,1
색상_L*,40.35,1
색상_L*,46.095,1
색상_L*,46.375,1
색상_L*,46.31,1
색상_L*,23.625,1
색상_L*,23.7,1
색상_L*,23.715,1
색상_L*,23.725,1
색상_L*,23.6,1
색상_L*,23.735,1
색상_L*,23.265,1
색상_L*,23.745,1
색상_L*,23.975,1
색상_L*,23.7925,1
색상_L*,72.635,1
색상_L*,72.875,1
색상_L*,72.65,1
색상_L*,72.745,1
색상_L*,72.78,1
색상_L*,73.165,1
색상_L*,48.81,1
색상_L*,72.69,1
색상_L*,46.0325,1
색상_L*,41.375,1
색상_L*,44.735,1
색상_L*,18.95,1
색상_L*,30.06,1
색상_L*,29.435,1
색상_L*,29.22,1
색상_L*,29.115,1
색상_L*,29.535,1
색상_L*,29.29,1
색상_L*,29.725,1
색상_L*,34.8125,1
색상_L*,29.71,1
색상_L*,29.72,1
색상_L*,30.825,1
색상_L*,19.12,1
색상_L*,29.87,1
색상_L*,21.64,1
색상_L*,21.715,1
색상_L*,21.665,1
색상_L*,18.27,1
색상_L*,18.13,1
색상_L*,18.14,1
색상_L*,18.38,1
색상_L*,18.16,1
색상_L*,29.665,1
색상_L*,30.005,1
색상_L*,29.515,1
색상_L*,39.725,1
색상_L*,33.3325,1
색상_L*,25.1775,1
색상_L*,25.23,1
색상_L*,25.075,1
색상_L*,18.8875,1
색상_L*,18.73,1
색상_L*,16.895,1
색상_L*,16.8475,1
색상_L*,16.75,1
색상_L*,16.95,1
색상_L*,74.565,1
색상_L*,74.25,1
색상_L*,74.425,1
색상_L*,74.33,1
색상_L*,74.155,1
색상_L*,21.925,1
색상_L*,73.835,1
색상_L*,74.475,1
색상_L*,39.5725,1
색상_L*,29.59,1
색상_L*,18.535,1
색상_L*,44.755,1
색상_L*,31.12,1
색상_L*,48.6175,1
색상_L*,49.195,1
색상_L*,48.24,1
색상_L*,40.1025,1
색상_L*,40.01,1
색상_L*,40.285,1
색상_L*,31.5625,1
색상_L*,31.3675,1
색상_L*,31.565,1
색상_L*,26.8975,1
색상_L*,18.47,1
색상_L*,26.6475,1
색상_L*,27.085,1
색상_L*,26.8,1
색상_L*,56.795,1
색상_L*,56.91,1
색상_L*,50.605,1
색상_L*,50.34,1
색상_L*,44.5425,1
색상_L*,44.75,1
색상_L*,49.285,1
색상_L*,19.885,1
색상_L*,20.195,1
색상_L*,19.935,1
색상_L*,18.725,1
색상_L*,18.3,1
색상_L*,18.37,1
색상_L*,18.155,1
색상_L*,18.775,1
색상_L*,18.24,1
색상_L*,18.77,1
색상_L*,18.365,1
색상_L*,42.65,1
색상_L*,43.115,1
색상_L*,32.5375,1
색상_L*,32.66,1
색상_L*,32.795,1
색상_L*,32.305,1
색상_L*,24.0425,1
색상_L*,23.7125,1
색상_L*,23.875,1
색상_L*,24.46,1
색상_L*,20.3425,1
색상_L*,70.6915,1
색상_a*,-0.07,7
색상_a*,0.05,7
색상_a*,0.1,5
색상_a*,-0.21,5
색상_a*,-0.15,5
색상_a*,-0.16,5
색상_a*,-0.02,5
색상_a*,0.085,5
색상_a*,0.04,4
색상_a*,0.325,4
색상_a*,-9.42,4
색상_a*,-0.12,4
색상_a*,-0.175,4
색상_a*,0.12,4
색상_a*,0.07,4
색상_a*,0.21,3
색상_a*,-18.215,3
색상_a*,0.065,3
색상_a*,-18.275,3
색상_a*,0.11,3
색상_a*,0.18,3
색상_a*,-0.22,3
색상_a*,-8.9,3
색상_a*,-0.2105,3
색상_a*,-0.14,3
색상_a*,-0.24,3
색상_a*,-0.01,3
색상_a*,-0.1,3
색상_a*,-0.11,3
색상_a*,-0.08,3
색상_a*,0.32,3
색상_a*,-0.2,3
색상_a*,-0.06,3
색상_a*,-0.03,3
색상_a*,-1.31,3
색상_a*,0.0,3
색상_a*,-1.3,3
색상_a*,-0.27,3
색상_a*,0.135,3
색상_a*,10.68,3
색상_a*,-9.54,3
색상_a*,-1.295,3
색상_a*,8.245,3
색상_a*,-1.04,3
색상_a*,-0.045,3
색상_a*,-0.19,3
색상_a*,0.46,3
색상_a*,-0.13,3
색상_a*,-0.205,3
색상_a*,8.58,3
색상_a*,-0.124,3
색상_a*,57.695,2
색상_a*,-18.16,2
색상_a*,59.51,2
색상_a*,21.86,2
색상_a*,-8.73,2
색상_a*,8.3,2
색상_a*,57.015,2
색상_a*,6.63,2
색상_a*,-0.0915,2
색상_a*,22.5815,2
색상_a*,-1.855,2
색상_a*,21.68,2
색상_a*,-0.2915,2
색상_a*,-0.2365,2
색상_a*,8.355,2
색상_a*,-1.81,2
색상_a*,-0.1415,2
색상_a*,6.61,2
색상_a*,8.4,2
색상_a*,8.93,2
색상_a*,9.3015,2
색상_a*,6.0,2
색상_a*,22.625,2
색상_a*,-17.21,2
색상_a*,22.09,2
색상_a*,0.54,2
색상_a*,0.625,2
색상_a*,-10.24,2
색상_a*,53.96,2
색상_a*,-7.669,2
색상_a*,9.0515,2
색상_a*,22.66,2
색상_a*,9.0215,2
색상_a*,-15.43,2
색상_a*,-1.5455,2
색상_a*,9.12,2
색상_a*,-9.354,2
색상_a*,0.115,2
색상_a*,-0.9,2
색상_a*,-0.91,2
색상_a*,-1.19,2
색상_a*,-4.4,2
색상_a*,-8.74,2
색상_a*,-8.11,2
색상_a*,7.443,2
색상_a*,16.32,2
색상_a*,62.105,2
색상_a*,0.29,2
색상_a*,-8.225,2
색상_a*,-0.92,2
색상_a*,42.0415,2
색상_a*,-9.055,2
색상_a*,-1.725,2
색상_a*,-7.8055,2
색상_a*,-0.239,2
색상_a*,5.6,2
색상_a*,22.3965,2
색상_a*,-1.17,2
색상_a*,-1.204,2
색상_a*,-1.885,2
색상_a*,9.5,2
색상_a*,1.835,2
색상_a*,-0.35,2
색상_a*,8.855,2
색상_a*,8.6,2
색상_a*,-0.26,2
색상_a*,-0.229,2
색상_a*,-1.0665,2
색상_a*,-0.3875,2
색상_a*,9.4,2
색상_a*,-0.04,2
색상_a*,-7.285,2
색상_a*,8.9,2
색상_a*,-0.49,2
색상_a*,-1.945,2
색상_a*,22.8565,2
색상_a*,-1.7825,2
색상_a*,-0.605,2
색상_a*,-8.035,2
색상_a*,0.285,2
색상_a*,33.7,2
색상_a*,-4.23,2
색상_a*,-0.235,2
색상_a*,-0.675,2
색상_a*,-0.83,2
색상_a*,-0.655,2
색상_a*,-8.54,2
색상_a*,-0.135,2
색상_a*,-0.17,2
색상_a*,-0.265,2
색상_a*,-4.28,2
색상_a*,-9.98,2
색상_a*,-0.525,2
색상_a*,62.62,2
색상_a*,0.03,2
색상_a*,-1.13,2
색상_a*,-1.215,2
색상_a*,-7.86,2
색상_a*,6.84,2
색상_a*,4.46,2
색상_a*,9.1375,2
색상_a*,26.33,2
색상_a*,8.5715,2
색상_a*,-0.244,2
색상_a*,-0.189,2
색상_a*,-1.235,2
색상_a*,8.885,2
색상_a*,51.45,2
색상_a*,15.935,2
색상_a*,21.94,2
색상_a*,-0.104,2
색상_a*,0.045,2
색상_a*,4.465,2
색상_a*,-0.029,2
색상_a*,8.51,2
색상_a*,6.65,2
색상_a*,0.16,2
색상_a*,20.1725,2
색상_a*,14.305,2
색상_a*,9.35,2
색상_a*,-0.065,2
색상_a*,-7.785,2
색상_a*,-0.1725,2
색상_a*,-8.59,2
색상_a*,28.005,2
색상_a*,-0.164,2
색상_a*,4.385,2
색상_a*,8.3975,2
색상_a*,9.2815,2
색상_a*,57.775,2
색상_a*,-1.644,2
색상_a*,0.24,2
색상_a*,-1.2,2
색상_a*,0.005,2
색상_a*,-0.075,2
색상_a*,0.095,2
색상_a*,33.84,2
색상_a*,-8.29,2
색상_a*,14.2855,2
색상_a*,16.43,2
색상_a*,14.66,2
색상_a*,5.874,2
색상_a*,-14.785,2
색상_a*,-14.875,2
색상_a*,6.099,2
색상_a*,7.155,2
색상_a*,0.31,2
색상_a*,0.305,2
색상_a*,21.66,2
색상_a*,16.118,2
색상_a*,54.91,2
색상_a*,7.85,2
색상_a*,0.485,2
색상_a*,59.63,2
색상_a*,8.265,2
색상_a*,9.555,2
색상_a*,-17.37,2
색상_a*,22.98,2
색상_a*,-17.779,2
색상_a*,9.34,2
색상_a*,-17.34,2
색상_a*,-0.71,2
색상_a*,0.2,2
색상_a*,-0.3,2
색상_a*,-0.33,2
색상_a*,-0.23,2
색상_a*,0.02,2
색상_a*,-1.85,2
색상_a*,57.76,2
색상_a*,-1.24,2
색상_a*,-0.32,2
색상_a*,9.06,2
색상_a*,9.05,2
색상_a*,0.35,2
색상_a*,0.17,2
색상_a*,-1.74,2
색상_a*,0.85,2
색상_a*,0.62,2
색상_a*,0.48,2
색상_a*,0.36,2
색상_a*,12.295,2
색상_a*,59.595,2
색상_a*,0.06,2
색상_a*,0.13,2
색상_a*,-0.05,2
색상_a*,54.7,2
색상_a*,58.01,2
색상_a*,56.685,2
색상_a*,-14.89,2
색상_a*,12.38,2
색상_a*,3.095,2
색상_a*,10.23,2
색상_a*,10.21,2
색상_a*,15.075,2
색상_a*,5.65,2
색상_a*,9.28,2
색상_a*,-9.684,2
색상_a*,2.7815,2
색상_a*,31.055,2
색상_a*,-16.58,2
색상_a*,10.48,2
색상_a*,10.43,2
색상_a*,-8.35,2
색상_a*,14.745,2
색상_a*,-0.62,2
색상_a*,-1.6225,2
색상_a*,11.7625,2
색상_a*,8.41,2
색상_a*,-1.355,2
색상_a*,10.81,2
색상_a*,5.8175,2
색상_a*,10.92,2
색상_a*,-9.725,2
색상_a*,23.075,2
색상_a*,57.655,2
색상_a*,21.46,2
색상_a*,-15.91,2
색상_a*,3.038,2
색상_a*,-15.76,2
색상_a*,-17.335,2
색상_a*,21.72,2
색상_a*,-0.015,2
색상_a*,-17.2875,2
색상_a*,-14.695,2
색상_a*,0.185,2
색상_a*,-8.4915,2
색상_a*,0.015,2
색상_a*,0.375,2
색상_a*,0.435,2
색상_a*,8.63,2
색상_a*,0.14,2
색상_a*,-15.745,2
색상_a*,0.055,2
색상_a*,8.515,1
색상_a*,3.4915,1
색상_a*,8.5625,1
색상_a*,3.0,1
색상_a*,57.624,1
색상_a*,3.0325,1
색상_a*,3.26,1
색상_a*,27.549,1
색상_a*,3.2765,1
색상_a*,11.894,1
색상_a*,58.5265,1
색상_a*,27.565,1
색상_a*,57.8315,1
색상_a*,57.2055,1
색상_a*,8.5765,1
색상_a*,58.8665,1
색상_a*,27.6255,1
색상_a*,27.65,1
색상_a*,3.0715,1
색상_a*,58.1505,1
색상_a*,2.9855,1
색상_a*,11.88,1
색상_a*,8.6015,1
색상_a*,11.8475,1
색상_a*,3.118,1
색상_a*,58.0725,1
색상_a*,8.6065,1
색상_a*,34.899,1
색상_a*,8.4655,1
색상_a*,7.3855,1
색상_a*,35.139,1
색상_a*,7.469,1
색상_a*,7.154,1
색상_a*,7.1425,1
색상_a*,19.9215,1
색상_a*,35.03,1
색상_a*,19.8665,1
색상_a*,19.744,1
색상_a*,19.7215,1
색상_a*,19.768,1
색상_a*,35.7015,1
색상_a*,20.008,1
색상_a*,20.9415,1
색상_a*,35.4705,1
색상_a*,20.6165,1
색상_a*,35.334,1
색상_a*,6.2765,1
색상_a*,6.1105,1
색상_a*,6.179,1
색상_a*,35.269,1
색상_a*,35.153,1
색상_a*,35.1465,1
색상_a*,6.0865,1
색상_a*,6.095,1
색상_a*,6.053,1
색상_a*,35.135,1
색상_a*,6.3065,1
색상_a*,7.3415,1
색상_a*,7.4465,1
색상_a*,8.4115,1
색상_a*,52.2175,1
색상_a*,27.5205,1
색상_a*,27.399,1
색상_a*,27.414,1
색상_a*,27.354,1
색상_a*,27.2555,1
색상_a*,22.533,1
색상_a*,27.6765,1
색상_a*,14.919,1
색상_a*,14.944,1
색상_a*,22.3865,1
색상_a*,6.408,1
색상_a*,14.5105,1
색상_a*,22.4475,1
색상_a*,22.519,1
색상_a*,22.5905,1
색상_a*,22.589,1
색상_a*,14.3565,1
색상_a*,14.2425,1
색상_a*,22.33,1
색상_a*,51.4705,1
색상_a*,51.8675,1
색상_a*,14.8625,1
색상_a*,51.939,1
색상_a*,51.8425,1
색상_a*,52.0205,1
색상_a*,52.218,1
색상_a*,51.9065,1
색상_a*,14.523,1
색상_a*,20.544,1
색상_a*,8.913,1
색상_a*,-7.563,1
색상_a*,21.7315,1
색상_a*,21.829,1
색상_a*,21.543,1
색상_a*,21.6165,1
색상_a*,21.5405,1
색상_a*,21.5715,1
색상_a*,21.4825,1
색상_a*,21.589,1
색상_a*,-7.6955,1
색상_a*,4.519,1
색상_a*,-7.633,1
색상_a*,-7.604,1
색상_a*,-7.3815,1
색상_a*,-7.3905,1
색상_a*,-7.415,1
색상_a*,-7.2615,1
색상_a*,-10.4655,1
색상_a*,-10.324,1
색상_a*,21.7865,1
색상_a*,4.413,1
색상_a*,-10.5915,1
색상_a*,-8.5515,1
색상_a*,60.874,1
색상_a*,60.6915,1
색상_a*,61.0305,1
색상_a*,60.9225,1
색상_a*,60.8975,1
색상_a*,-8.609,1
색상_a*,-8.5975,1
색상_a*,-8.7475,1
색상_a*,-8.525,1
색상_a*,4.409,1
색상_a*,-8.4315,1
색상_a*,-8.453,1
색상_a*,-8.4025,1
색상_a*,4.234,1
색상_a*,4.305,1
색상_a*,4.2265,1
색상_a*,4.328,1
색상_a*,4.394,1
색상_a*,-10.604,1
색상_a*,-10.519,1
색상_a*,8.743,1
색상_a*,28.224,1
색상_a*,5.1955,1
색상_a*,28.6625,1
색상_a*,28.4015,1
색상_a*,28.664,1
색상_a*,28.1765,1
색상_a*,28.4325,1
색상_a*,28.2655,1
색상_a*,28.2965,1
색상_a*,28.08,1
색상_a*,5.0615,1
색상_a*,28.078,1
색상_a*,-0.074,1
색상_a*,-0.0605,1
색상_a*,0.1505,1
색상_a*,0.1555,1
색상_a*,0.1615,1
색상_a*,0.159,1
색상_a*,0.113,1
색상_a*,5.143,1
색상_a*,5.1575,1
색상_a*,-10.2315,1
색상_a*,14.514,1
색상_a*,-10.303,1
색상_a*,-10.1865,1
색상_a*,-10.11,1
색상_a*,-10.024,1
색상_a*,14.524,1
색상_a*,14.5315,1
색상_a*,14.5715,1
색상_a*,14.5225,1
색상_a*,14.399,1
색상_a*,4.983,1
색상_a*,14.393,1
색상_a*,14.183,1
색상_a*,14.3625,1
색상_a*,5.253,1
색상_a*,5.1225,1
색상_a*,5.064,1
색상_a*,4.9955,1
색상_a*,4.8515,1
색상_a*,61.1315,1
색상_a*,61.2665,1
색상_a*,61.1515,1
색상_a*,20.979,1
색상_a*,61.865,1
색상_a*,62.7015,1
색상_a*,62.6425,1
색상_a*,62.355,1
색상_a*,62.039,1
색상_a*,62.19,1
색상_a*,62.16,1
색상_a*,61.155,1
색상_a*,22.373,1
색상_a*,8.8115,1
색상_a*,21.7875,1
색상_a*,22.1265,1
색상_a*,22.1075,1
색상_a*,22.0405,1
색상_a*,22.07,1
색상_a*,22.168,1
색상_a*,22.2225,1
색상_a*,8.313,1
색상_a*,8.99,1
색상_a*,8.7805,1
색상_a*,59.108,1
색상_a*,22.4965,1
색상_a*,8.838,1
색상_a*,8.8505,1
색상_a*,8.9155,1
색상_a*,8.904,1
색상_a*,8.948,1
색상_a*,8.984,1
색상_a*,23.143,1
색상_a*,22.659,1
색상_a*,22.778,1
색상_a*,8.708,1
색상_a*,22.7965,1
색상_a*,22.93,1
색상_a*,22.9525,1
색상_a*,23.113,1
색상_a*,8.9555,1
색상_a*,8.6925,1
색상_a*,8.7215,1
색상_a*,8.768,1
색상_a*,8.185,1
색상_a*,8.2205,1
색상_a*,8.2525,1
색상_a*,13.729,1
색상_a*,62.4565,1
색상_a*,62.5065,1
색상_a*,62.534,1
색상_a*,62.4965,1
색상_a*,62.114,1
색상_a*,62.29,1
색상_a*,62.3115,1
색상_a*,61.8315,1
색상_a*,16.919,1
색상_a*,8.2665,1
색상_a*,16.214,1
색상_a*,16.53,1
색상_a*,16.68,1
색상_a*,16.809,1
색상_a*,16.7915,1
색상_a*,16.7825,1
색상_a*,16.869,1
색상_a*,16.998,1
색상_a*,60.79,1
색상_a*,61.8915,1
색상_a*,62.8215,1
색상_a*,62.9465,1
색상_a*,8.298,1
색상_a*,8.2475,1
색상_a*,11.924,1
색상_a*,20.0015,1
색상_a*,20.2565,1
색상_a*,20.1915,1
색상_a*,20.3015,1
색상_a*,20.299,1
색상_a*,20.3915,1
색상_a*,20.585,1
색상_a*,56.234,1
색상_a*,62.5665,1
색상_a*,63.234,1
색상_a*,63.154,1
색상_a*,62.89,1
색상_a*,62.934,1
색상_a*,62.714,1
색상_a*,11.9715,1
색상_a*,10.55,1
색상_a*,12.0265,1
색상_a*,9.608,1
색상_a*,9.6505,1
색상_a*,5.7355,1
색상_a*,9.1165,1
색상_a*,9.14,1
색상_a*,8.808,1
색상_a*,8.983,1
색상_a*,9.1705,1
색상_a*,9.594,1
색상_a*,6.079,1
색상_a*,9.4555,1
색상_a*,8.639,1
색상_a*,9.353,1
색상_a*,9.0065,1
색상_a*,9.3075,1
색상_a*,9.6955,1
색상_a*,9.659,1
색상_a*,9.679,1
색상_a*,7.15,1
색상_a*,9.098,1
색상_a*,9.054,1
색상_a*,9.314,1
색상_a*,9.274,1
색상_a*,4.5815,1
색상_a*,4.594,1
색상_a*,4.5175,1
색상_a*,5.86,1
색상_a*,6.0775,1
색상_a*,5.889,1
색상_a*,5.854,1
색상_a*,5.814,1
색상_a*,5.7975,1
색상_a*,5.784,1
색상_a*,8.833,1
색상_a*,8.6875,1
색상_a*,9.0815,1
색상_a*,9.1725,1
색상_a*,9.1715,1
색상_a*,9.169,1
색상_a*,6.189,1
색상_a*,8.8365,1
색상_a*,9.695,1
색상_a*,4.699,1
색상_a*,-0.154,1
색상_a*,-0.4215,1
색상_a*,-0.3625,1
색상_a*,-0.348,1
색상_a*,-0.309,1
색상_a*,-0.304,1
색상_a*,-0.144,1
색상_a*,-0.195,1
색상_a*,-0.0955,1
색상_a*,-0.0905,1
색상_a*,9.623,1
색상_a*,-0.149,1
색상_a*,-0.253,1
색상_a*,-0.214,1
색상_a*,-0.1005,1
색상_a*,0.0465,1
색상_a*,-0.069,1
색상_a*,-0.2725,1
색상_a*,-0.0715,1
색상_a*,9.5405,1
색상_a*,9.553,1
색상_a*,9.49,1
색상_a*,9.549,1
색상_a*,9.6625,1
색상_a*,9.2315,1
색상_a*,9.188,1
색상_a*,9.809,1
색상_a*,7.2015,1
색상_a*,9.064,1
색상_a*,8.8065,1
색상_a*,9.4175,1
색상_a*,9.5975,1
색상_a*,9.6215,1
색상_a*,9.333,1
색상_a*,9.479,1
색상_a*,4.603125,1
색상_a*,4.643,1
색상_a*,4.58625,1
색상_a*,4.588,1
색상_a*,8.7455,1
색상_a*,4.5515,1
색상_a*,4.6715,1
색상_a*,-0.034,1
색상_a*,-15.66,1
색상_a*,59.615,1
색상_a*,59.495,1
색상_a*,-15.6365,1
색상_a*,-15.4915,1
색상_a*,-15.70375,1
색상_a*,-15.625,1
색상_a*,-15.6625,1
색상_a*,-15.695,1
색상_a*,52.5565,1
색상_a*,-15.585,1
색상_a*,54.669,1
색상_a*,54.3615,1
색상_a*,54.825,1
색상_a*,54.7425,1
색상_a*,54.83,1
색상_a*,27.76,1
색상_a*,27.655,1
색상_a*,27.865,1
색상_a*,59.43,1
색상_a*,59.585,1
색상_a*,59.91,1
색상_a*,59.565,1
색상_a*,5.425,1
